vendor_name,trip_date,trip_hour,total_revenue
"Creative Mobile Technologies, LLC",2025-06-03,17,46668.429999999986
Helix,2025-02-26,17,255.34
"Curb Mobility, LCC",2025-04-16,17,197630.03000000006
"Curb Mobility, LCC",2025-06-30,17,147901.4800000001
Helix,2025-05-05,17,3868.66
"Creative Mobile Technologies, LLC",2025-04-01,17,44425.74999999999
"Creative Mobile Technologies, LLC",2025-03-23,17,32885.880000000005
"Creative Mobile Technologies, LLC",2025-06-10,17,45513.73999999999
"Curb Mobility, LCC",2025-06-24,17,180807.6800000001
"Creative Mobile Technologies, LLC",2025-01-13,17,37821.72
"Creative Mobile Technologies, LLC",2025-02-20,17,49252.77999999999
"Curb Mobility, LCC",2025-06-20,17,158149.1200000001
"Curb Mobility, LCC",2025-03-25,17,169666.0200000001
"Curb Mobility, LCC",2025-02-13,17,165172.37000000008
"Curb Mobility, LCC",2025-04-17,17,201201.46000000008
"Creative Mobile Technologies, LLC",2025-01-16,17,51677.45999999999
Helix,2025-05-08,17,4200.55
"Creative Mobile Technologies, LLC",2025-02-21,17,174715.90999999997
"Curb Mobility, LCC",2025-02-03,17,139966.16000000003
"Creative Mobile Technologies, LLC",2025-04-29,17,42176.49
"Curb Mobility, LCC",2025-03-15,17,153773.67000000007
"Curb Mobility, LCC",2025-03-09,17,128301.94000000009
"Curb Mobility, LCC",2025-01-25,17,136358.06000000006
"Curb Mobility, LCC",2025-01-14,17,167890.50000000017
Helix,2025-06-05,17,5510.23
Helix,2025-01-08,17,17.34
Helix,2025-01-30,17,333.06
Helix,2025-02-01,17,88.37
Helix,2025-02-21,17,373.9
Helix,2025-02-06,17,221.37
"Curb Mobility, LCC",2025-04-12,17,152438.58000000002
"Creative Mobile Technologies, LLC",2025-01-26,17,26306.64
"Curb Mobility, LCC",2025-01-01,17,101868.93
"Creative Mobile Technologies, LLC",2025-03-16,17,28637.840000000004
"Curb Mobility, LCC",2025-02-22,17,119487.73000000001
"Creative Mobile Technologies, LLC",2025-01-15,17,47574.53999999999
Helix,2025-02-28,17,141.15
Helix,2025-01-02,17,14.4
Helix,2025-04-23,17,3223.1099999999997
Helix,2025-01-25,17,36.46
"Curb Mobility, LCC",2025-06-22,17,143854.7000000001
Helix,2025-01-18,17,48.84
Helix,2025-03-22,17,1130.01
"Curb Mobility, LCC",2025-03-17,17,165583.2200000001
"Curb Mobility, LCC",2025-04-23,17,207515.56000000006
"Curb Mobility, LCC",2025-03-29,17,177465.11000000013
"Curb Mobility, LCC",2025-04-14,17,152147.5200000001
"Creative Mobile Technologies, LLC",2025-02-25,17,48103.479999999996
"Curb Mobility, LCC",2025-01-23,17,185206.28000000014
Helix,2025-06-17,17,3653.99
"Creative Mobile Technologies, LLC",2025-04-06,17,31053.78
"Curb Mobility, LCC",2025-04-19,17,151187.0700000001
Helix,2025-06-23,17,5015.1900000000005
"Creative Mobile Technologies, LLC",2025-03-24,17,35695.23
"Curb Mobility, LCC",2025-01-22,17,172916.3700000001
Helix,2025-03-10,17,1447.39
"Creative Mobile Technologies, LLC",2025-03-10,17,38142.90999999999
Helix,2025-05-11,17,4018.92
"Curb Mobility, LCC",2025-02-23,17,115110.78000000006
"Creative Mobile Technologies, LLC",2025-04-25,17,46660.909999999996
Helix,2025-02-07,17,332.10999999999996
"Creative Mobile Technologies, LLC",2025-02-18,17,41002.079999999994
"Creative Mobile Technologies, LLC",2025-05-31,17,31410.71
"Curb Mobility, LCC",2025-04-10,17,221924.47000000003
"Curb Mobility, LCC",2025-02-01,17,150215.47000000012
Helix,2025-01-28,17,203.37
"Curb Mobility, LCC",2025-01-03,17,143303.42999999996
Helix,2025-03-03,17,512.3399999999999
"Curb Mobility, LCC",2025-02-06,17,168337.61
"Creative Mobile Technologies, LLC",2025-02-15,17,31285.589999999997
Helix,2025-01-23,17,136.03
Helix,2025-05-28,17,5127.21
"Creative Mobile Technologies, LLC",2025-06-22,17,32404.290000000005
"Curb Mobility, LCC",2025-04-07,17,187469.2600000001
Helix,2025-06-26,17,4781.17
Helix,2025-04-07,17,1675.2199999999998
"Creative Mobile Technologies, LLC",2025-01-07,17,36973.37
"Curb Mobility, LCC",2025-03-21,17,168812.12000000005
"Creative Mobile Technologies, LLC",2025-06-24,17,50173.29000000001
Helix,2025-02-16,17,136.15
Helix,2025-02-10,17,298.93
Helix,2025-03-11,17,1532.27
"Curb Mobility, LCC",2025-06-09,17,180249.31000000006
"Creative Mobile Technologies, LLC",2025-06-05,17,56093.72
Helix,2025-03-01,17,415.9
Helix,2025-06-07,17,4424.84
Helix,2025-03-26,17,1870.3400000000001
Helix,2025-06-01,17,3518.18
"Curb Mobility, LCC",2025-06-06,17,172710.34000000005
"Creative Mobile Technologies, LLC",2025-02-06,17,44741.11
"Creative Mobile Technologies, LLC",2025-01-18,17,28259.729999999996
"Curb Mobility, LCC",2025-05-19,17,180770.99000000008
"Curb Mobility, LCC",2025-03-13,17,204912.1700000001
"Curb Mobility, LCC",2025-03-23,17,140687.82000000007
"Creative Mobile Technologies, LLC",2025-02-24,17,38546.81
"Curb Mobility, LCC",2025-02-27,17,190377.93000000014
"Curb Mobility, LCC",2025-03-27,17,194575.01000000013
Helix,2025-04-30,17,2994.8
"Creative Mobile Technologies, LLC",2025-05-25,17,26095.410000000007
"Curb Mobility, LCC",2025-04-09,17,189740.80000000005
"Curb Mobility, LCC",2025-05-04,17,153008.02
"Curb Mobility, LCC",2025-01-24,17,168313.04000000004
"Curb Mobility, LCC",2025-04-05,17,164686.08000000007
"Creative Mobile Technologies, LLC",2025-05-20,17,53287.26999999999
"Creative Mobile Technologies, LLC",2025-02-10,17,43526.91
"Curb Mobility, LCC",2025-04-01,17,182377.55999999994
Helix,2025-04-25,17,2328.16
"Creative Mobile Technologies, LLC",2025-02-19,17,43106.02
"Creative Mobile Technologies, LLC",2025-01-25,17,35937.52999999999
"Curb Mobility, LCC",2025-04-03,17,202063.11999999997
"Creative Mobile Technologies, LLC",2025-05-28,17,53596.779999999984
"Curb Mobility, LCC",2025-06-08,17,154347.09000000003
"Creative Mobile Technologies, LLC",2025-05-15,17,56983.53999999999
"Creative Mobile Technologies, LLC",2025-02-22,17,31010.320000000003
"Curb Mobility, LCC",2025-01-12,17,122292.81000000006
"Curb Mobility, LCC",2025-03-12,17,187885.65000000017
"Curb Mobility, LCC",2025-04-18,17,164786.03000000012
"Curb Mobility, LCC",2025-05-08,17,233862
"Curb Mobility, LCC",2025-04-22,17,183227.53000000006
"Creative Mobile Technologies, LLC",2025-05-21,17,52954.340000000004
"Curb Mobility, LCC",2025-02-26,17,176439.61000000002
"Creative Mobile Technologies, LLC",2025-02-09,17,29436.600000000006
Helix,2025-06-12,17,5216.2300000000005
"Curb Mobility, LCC",2025-03-31,17,172457.34
Helix,2025-06-19,17,3930.4800000000005
"Creative Mobile Technologies, LLC",2025-05-10,17,42719.66
"Curb Mobility, LCC",2025-01-15,17,175447.6700000001
"Curb Mobility, LCC",2025-06-13,17,162928.89000000004
Helix,2025-06-04,17,5030.05
"Creative Mobile Technologies, LLC",2025-01-10,17,38722.1
"Curb Mobility, LCC",2025-04-24,17,211916.36000000007
Helix,2025-03-21,17,1541.18
"Creative Mobile Technologies, LLC",2025-05-04,17,36649.09999999999
"Creative Mobile Technologies, LLC",2025-01-19,17,25317.569999999996
Helix,2025-05-12,17,3457.4700000000007
"Creative Mobile Technologies, LLC",2025-03-08,17,34090.130000000005
"Curb Mobility, LCC",2025-02-14,17,178475.10000000003
"Creative Mobile Technologies, LLC",2025-06-15,17,29047.199999999997
"Curb Mobility, LCC",2025-06-15,17,127464.49000000005
"Curb Mobility, LCC",2025-06-21,17,141434.9700000001
"Curb Mobility, LCC",2025-05-18,17,154912.5800000001
"Curb Mobility, LCC",2025-06-25,17,195821.11000000004
"Creative Mobile Technologies, LLC",2025-06-01,17,33152.200000000004
Helix,2025-05-22,17,5629.7699999999995
Helix,2025-02-19,17,455.68000000000006
"Creative Mobile Technologies, LLC",2025-01-21,17,45261.08999999999
"Creative Mobile Technologies, LLC",2025-01-09,17,44483.399999999994
Helix,2025-02-03,17,229.27
Helix,2025-06-13,17,3789.55
"Curb Mobility, LCC",2025-01-31,17,172477.85000000006
"Creative Mobile Technologies, LLC",2025-04-24,17,51684.33
Helix,2025-03-15,17,1568.7600000000002
"Curb Mobility, LCC",2025-06-18,17,197227.44000000006
"Creative Mobile Technologies, LLC",2025-05-17,17,40507.11
Helix,2025-04-14,17,1978.9800000000002
"Creative Mobile Technologies, LLC",2025-05-01,17,55179.29000000001
Helix,2025-03-19,17,1531.33
Helix,2025-04-29,17,2926.0299999999997
"Creative Mobile Technologies, LLC",2025-04-21,17,39518.049999999996
Helix,2025-04-27,17,1808.1600000000003
"Creative Mobile Technologies, LLC",2025-06-19,17,33530.41
"Curb Mobility, LCC",2025-01-10,17,160930.9300000001
"Curb Mobility, LCC",2025-05-22,17,216185.03000000003
Helix,2025-05-18,17,3864.14
Helix,2025-03-29,17,1913.6300000000003
"Curb Mobility, LCC",2025-02-24,17,143998.43000000014
Helix,2025-06-30,17,3093.7000000000003
"Creative Mobile Technologies, LLC",2025-03-04,17,41487.299999999996
"Creative Mobile Technologies, LLC",2025-02-07,17,44417.75
Helix,2025-02-04,17,343.84
"Creative Mobile Technologies, LLC",2025-06-13,17,40663.94
Helix,2025-04-28,17,2480.87
"Curb Mobility, LCC",2025-01-07,17,147585.36000000007
"Creative Mobile Technologies, LLC",2025-02-27,17,49497.84999999999
"Creative Mobile Technologies, LLC",2025-02-26,17,47155.22000000001
"Creative Mobile Technologies, LLC",2025-06-12,17,54704.79999999999
"Creative Mobile Technologies, LLC",2025-01-23,17,54794.569999999985
"Creative Mobile Technologies, LLC",2025-01-08,17,41691.79000000001
"Creative Mobile Technologies, LLC",2025-02-11,17,41517.15000000001
"Curb Mobility, LCC",2025-05-09,17,205088.83000000002
"Creative Mobile Technologies, LLC",2025-03-27,17,48058
"Curb Mobility, LCC",2025-02-11,17,155942.15000000008
"Curb Mobility, LCC",2025-05-11,17,155935.85000000003
Helix,2025-04-12,17,2055.72
"Creative Mobile Technologies, LLC",2025-06-09,17,43795.57999999999
"Curb Mobility, LCC",2025-05-10,17,154476.4600000001
"Creative Mobile Technologies, LLC",2025-05-22,17,55052.80999999999
"Creative Mobile Technologies, LLC",2025-01-02,17,33143.7
Helix,2025-04-10,17,2582.7099999999996
Helix,2025-04-09,17,1702.71
"Creative Mobile Technologies, LLC",2025-03-05,17,53622.389999999985
"Curb Mobility, LCC",2025-02-07,17,167392.92000000007
Helix,2025-01-20,17,18.75
"Curb Mobility, LCC",2025-02-09,17,120190.2600000001
Helix,2025-01-04,17,48.16
Helix,2025-02-05,17,361.88
"Creative Mobile Technologies, LLC",2025-02-28,17,46797.88
Helix,2025-02-09,17,158.45
Helix,2025-02-13,17,237.31
Helix,2025-01-11,17,42.96
Helix,2025-06-09,17,4240.700000000001
Helix,2025-05-04,17,2722.05
"Creative Mobile Technologies, LLC",2025-04-02,17,47005.43
"Curb Mobility, LCC",2025-03-04,17,154950.31000000006
Helix,2025-01-29,17,213.07
"Creative Mobile Technologies, LLC",2025-03-18,17,41820.98
Helix,2025-03-18,17,1647.98
Helix,2025-03-04,17,604.8199999999999
Helix,2025-01-16,17,41.7
"Creative Mobile Technologies, LLC",2025-03-19,17,45126.979999999996
Helix,2025-01-01,17,25.8
Helix,2025-01-13,17,33.72
"Creative Mobile Technologies, LLC",2025-04-10,17,56973.99999999999
Helix,2025-02-15,17,187.81
Helix,2025-01-07,17,31.56
Helix,2025-03-14,17,1544.4999999999998
"Creative Mobile Technologies, LLC",2025-03-12,17,45882.75
Helix,2025-03-24,17,1302.29
Helix,2025-03-05,17,682.7899999999998
Helix,2025-05-26,17,3046.83
Helix,2025-05-20,18,5914.12
Helix,2025-02-19,18,288.96000000000004
Helix,2025-02-10,18,269.15000000000003
Helix,2025-02-27,18,250.85999999999999
Helix,2025-01-15,18,24.9
"Curb Mobility, LCC",2025-03-06,18,186511.19000000006
"Curb Mobility, LCC",2025-05-18,18,147691.32000000007
"Curb Mobility, LCC",2025-04-11,18,194184.29000000015
"Curb Mobility, LCC",2025-05-23,18,161578.90000000005
"Creative Mobile Technologies, LLC",2025-03-18,18,37312.65
"Curb Mobility, LCC",2025-01-23,18,179597.46000000014
"Curb Mobility, LCC",2025-04-18,18,161183.66000000012
"Curb Mobility, LCC",2025-02-27,18,177872.11000000013
Helix,2025-05-11,18,2638.98
"Curb Mobility, LCC",2025-06-09,18,169871.36000000016
"Curb Mobility, LCC",2025-01-31,18,152304.48000000004
"Creative Mobile Technologies, LLC",2025-03-29,18,46325.49
Helix,2025-04-24,18,3100.34
Helix,2025-06-23,18,4486.16
Helix,2025-05-16,18,4695.66
Helix,2025-01-20,18,11.6
"Creative Mobile Technologies, LLC",2025-01-21,18,40964.71
"Curb Mobility, LCC",2025-05-27,18,174555.27000000008
"Curb Mobility, LCC",2025-03-26,18,190560.00000000006
"Curb Mobility, LCC",2025-01-14,18,163291.61000000013
"Creative Mobile Technologies, LLC",2025-03-15,18,36663.26000000001
"Creative Mobile Technologies, LLC",2025-02-17,18,26840.589999999997
"Curb Mobility, LCC",2025-06-29,18,126421.80000000008
"Curb Mobility, LCC",2025-01-07,18,144450.55000000013
Helix,2025-04-27,18,2112.9500000000003
"Creative Mobile Technologies, LLC",2025-04-22,18,44207.55
"Creative Mobile Technologies, LLC",2025-02-22,18,36194.03999999999
Helix,2025-06-09,18,4026.09
"Curb Mobility, LCC",2025-04-26,18,164446.61000000007
"Creative Mobile Technologies, LLC",2025-01-26,18,22228.300000000003
"Curb Mobility, LCC",2025-05-31,18,139504.6400000001
"Creative Mobile Technologies, LLC",2025-05-27,18,41292.58000000001
"Curb Mobility, LCC",2025-01-20,18,104469.01000000004
"Curb Mobility, LCC",2025-03-27,18,195827.2400000001
"Curb Mobility, LCC",2025-02-10,18,143325.50000000006
"Curb Mobility, LCC",2025-04-12,18,138321.07000000015
Helix,2025-06-29,18,3114.4900000000002
"Curb Mobility, LCC",2025-06-22,18,144210.68000000008
"Curb Mobility, LCC",2025-05-12,18,177887.6900000001
"Curb Mobility, LCC",2025-02-06,18,170163.46000000005
"Curb Mobility, LCC",2025-03-14,18,176389.05000000013
Helix,2025-03-27,18,1973.3199999999997
"Creative Mobile Technologies, LLC",2025-02-23,18,24720.280000000002
"Curb Mobility, LCC",2025-01-21,18,148840.0300000001
Helix,2025-06-20,18,4246.32
"Creative Mobile Technologies, LLC",2025-04-29,18,43187.89000000001
"Creative Mobile Technologies, LLC",2025-03-10,18,34835.89
Helix,2025-04-30,18,3489.27
Helix,2025-06-06,18,5491.36
Helix,2025-04-12,18,1642.67
"Creative Mobile Technologies, LLC",2025-03-03,18,35963.30000000001
"Creative Mobile Technologies, LLC",2025-02-05,18,44141.46
"Curb Mobility, LCC",2025-04-22,18,189922.47000000012
"Creative Mobile Technologies, LLC",2025-02-09,18,28092.439999999995
Helix,2025-05-13,18,5151.25
"Curb Mobility, LCC",2025-03-31,18,180481.5600000001
"Curb Mobility, LCC",2025-02-17,18,105902.89000000007
"Creative Mobile Technologies, LLC",2025-01-09,18,40839.42999999999
Helix,2025-02-05,18,357.62
Helix,2025-02-24,18,202.83999999999997
"Creative Mobile Technologies, LLC",2025-02-16,18,22857.56
"Creative Mobile Technologies, LLC",2025-06-30,18,35408.76000000001
Helix,2025-03-17,18,1958.8899999999999
"Creative Mobile Technologies, LLC",2025-02-27,18,50059.479999999996
"Curb Mobility, LCC",2025-02-09,18,114903.32000000008
Helix,2025-02-06,18,288.15999999999997
"Creative Mobile Technologies, LLC",2025-01-20,18,24438.07
"Creative Mobile Technologies, LLC",2025-03-28,18,40055.15
"Curb Mobility, LCC",2025-06-02,18,163289.49000000017
"Creative Mobile Technologies, LLC",2025-03-21,18,41078.33
Helix,2025-05-07,18,3950.17
"Curb Mobility, LCC",2025-01-04,18,124394.13999999997
"Creative Mobile Technologies, LLC",2025-05-12,18,41986.25
"Creative Mobile Technologies, LLC",2025-01-06,18,27524.190000000002
Helix,2025-02-02,18,203.51000000000002
Helix,2025-03-28,18,1596.9600000000003
"Creative Mobile Technologies, LLC",2025-06-12,18,50154.96000000001
Helix,2025-06-16,18,2117.0899999999997
"Curb Mobility, LCC",2025-04-19,18,141204.81000000008
"Curb Mobility, LCC",2025-02-03,18,139629.96000000002
"Curb Mobility, LCC",2025-02-02,18,111026.37000000002
"Curb Mobility, LCC",2025-03-29,18,178427.58000000013
Helix,2025-01-31,18,402.97
"Creative Mobile Technologies, LLC",2025-05-03,18,36633.69000000001
"Curb Mobility, LCC",2025-03-30,18,118087.26000000007
"Curb Mobility, LCC",2025-02-19,18,159496.57000000012
"Creative Mobile Technologies, LLC",2025-01-10,18,37739.18
Helix,2025-06-25,18,5067.7699999999995
Helix,2025-05-24,18,2410.1400000000003
"Curb Mobility, LCC",2025-02-21,18,154116.67000000004
"Creative Mobile Technologies, LLC",2025-06-15,18,26729.93
"Curb Mobility, LCC",2025-06-08,18,139249.40000000008
Helix,2025-06-02,18,3986.5800000000004
Helix,2025-05-26,18,2708.0400000000004
"Creative Mobile Technologies, LLC",2025-05-13,18,47870.939999999995
Helix,2025-03-04,18,772.06
"Creative Mobile Technologies, LLC",2025-05-17,18,38824.18000000001
"Creative Mobile Technologies, LLC",2025-03-09,18,25703.38
"Creative Mobile Technologies, LLC",2025-02-25,18,42562.67
Helix,2025-05-21,18,6701.890000000001
"Curb Mobility, LCC",2025-01-06,18,118878.27000000012
Helix,2025-04-21,18,2427.78
"Curb Mobility, LCC",2025-06-23,18,163869.4200000001
"Creative Mobile Technologies, LLC",2025-02-18,18,41675.439999999995
"Curb Mobility, LCC",2025-06-04,18,213284.02000000005
"Curb Mobility, LCC",2025-01-16,18,201899.62000000005
"Curb Mobility, LCC",2025-01-01,18,88377.92
Helix,2025-06-03,18,5186.02
"Curb Mobility, LCC",2025-06-28,18,136231.9400000001
"Curb Mobility, LCC",2025-05-20,18,191731.50000000003
"Curb Mobility, LCC",2025-01-22,18,161233.88000000024
"Creative Mobile Technologies, LLC",2025-03-23,18,28112.370000000003
"Creative Mobile Technologies, LLC",2025-03-12,18,46480.22
"Creative Mobile Technologies, LLC",2025-06-18,18,45986.78
"Creative Mobile Technologies, LLC",2025-01-29,18,43958.799999999996
Helix,2025-03-26,18,1795.9
Helix,2025-05-06,18,4105.17
Helix,2025-05-18,18,4110.11
"Curb Mobility, LCC",2025-05-06,18,179981.3600000001
Helix,2025-03-09,18,570.68
Helix,2025-04-03,18,1852.61
"Curb Mobility, LCC",2025-02-14,18,171904.40000000005
Helix,2025-03-06,18,943.49
"Curb Mobility, LCC",2025-06-03,18,204019.35000000003
Helix,2025-04-25,18,2767.39
Helix,2025-03-21,18,1736.4400000000003
"Creative Mobile Technologies, LLC",2025-06-02,18,38024.31999999999
"Creative Mobile Technologies, LLC",2025-02-04,18,41887.81
"Creative Mobile Technologies, LLC",2025-06-13,18,39018.090000000004
Helix,2025-03-20,18,1847.07
"Curb Mobility, LCC",2025-04-28,18,164077.57000000007
"Curb Mobility, LCC",2025-03-04,18,163686.36000000007
Helix,2025-05-14,18,5594.34
Helix,2025-03-13,18,2149.6499999999996
Helix,2025-02-04,18,300.4
Helix,2025-03-29,18,2432.4999999999995
"Curb Mobility, LCC",2025-02-15,18,114340.63000000008
"Creative Mobile Technologies, LLC",2025-04-27,18,29209.899999999998
"Creative Mobile Technologies, LLC",2025-05-25,18,24663.989999999998
"Curb Mobility, LCC",2025-03-22,18,144555.0000000001
"Creative Mobile Technologies, LLC",2025-05-23,18,38221.13
"Creative Mobile Technologies, LLC",2025-06-11,18,46231.24999999999
Helix,2025-06-21,18,4057.0299999999997
"Curb Mobility, LCC",2025-04-17,18,195383.15000000005
"Curb Mobility, LCC",2025-01-27,18,132008.84000000005
"Creative Mobile Technologies, LLC",2025-02-21,18,43781.49000000002
"Curb Mobility, LCC",2025-01-30,18,178478.3500000001
Helix,2025-05-22,18,5938.91
"Curb Mobility, LCC",2025-02-05,18,178906.3200000001
"Creative Mobile Technologies, LLC",2025-05-14,18,51394.22
"Creative Mobile Technologies, LLC",2025-03-07,18,46674.28
"Creative Mobile Technologies, LLC",2025-05-10,18,43266.130000000005
"Curb Mobility, LCC",2025-05-25,18,108662.66000000005
"Curb Mobility, LCC",2025-03-24,18,150288.97000000012
Helix,2025-03-16,18,1056.1599999999999
"Curb Mobility, LCC",2025-06-25,18,189121.8100000001
Helix,2025-01-21,18,38.879999999999995
Helix,2025-01-25,18,107.75
"Curb Mobility, LCC",2025-05-28,18,206040.68999999997
Helix,2025-02-12,18,436.3699999999999
Helix,2025-01-29,18,297.93
Helix,2025-02-17,18,229.06
Helix,2025-02-16,18,146.13
"Curb Mobility, LCC",2025-05-03,18,158295.78000000006
Helix,2025-02-28,18,353.96000000000004
Helix,2025-01-01,18,51.24
Helix,2025-03-08,18,920.39
"Creative Mobile Technologies, LLC",2025-03-30,18,26926.329999999994
Helix,2025-02-23,18,85.53999999999999
Helix,2025-01-07,18,43.08
Helix,2025-02-09,18,106.08000000000001
"Creative Mobile Technologies, LLC",2025-04-01,18,44097.590000000004
"Curb Mobility, LCC",2025-05-19,18,185861.51000000007
"Curb Mobility, LCC",2025-01-10,18,153145.70000000007
Helix,2025-01-22,18,94.28
Helix,2025-05-28,18,5984.17
"Curb Mobility, LCC",2025-02-18,18,158868.80000000005
Helix,2025-01-12,18,13.5
Helix,2025-05-30,18,4350.2300000000005
Helix,2025-06-11,18,5892.389999999999
"Curb Mobility, LCC",2025-01-26,18,98719.49000000003
"Curb Mobility, LCC",2025-05-04,18,145706.3500000001
"Creative Mobile Technologies, LLC",2025-01-13,18,35281.63
"Curb Mobility, LCC",2025-06-06,18,152342.7800000001
Helix,2025-05-10,18,3446.85
"Curb Mobility, LCC",2025-02-04,18,165416.31000000008
"Creative Mobile Technologies, LLC",2025-04-16,18,42877.79999999999
Helix,2025-04-01,18,1656.5300000000002
"Curb Mobility, LCC",2025-03-21,18,171214.78000000014
"Creative Mobile Technologies, LLC",2025-05-06,18,44606.23999999999
"Creative Mobile Technologies, LLC",2025-04-03,18,48549.45000000001
Helix,2025-01-26,18,94.87
"Curb Mobility, LCC",2025-01-11,18,136871.72000000012
Helix,2025-06-01,18,3517.1300000000006
"Curb Mobility, LCC",2025-04-02,18,195725.19000000003
Helix,2025-03-25,18,1394.95
"Creative Mobile Technologies, LLC",2025-04-05,18,36654.009999999995
"Curb Mobility, LCC",2025-02-26,18,168972.87000000005
"Curb Mobility, LCC",2025-04-21,18,158958.43000000014
"Creative Mobile Technologies, LLC",2025-04-13,18,26596.980000000003
"Creative Mobile Technologies, LLC",2025-01-23,18,48393.38000000002
"Creative Mobile Technologies, LLC",2025-06-10,18,43980.240000000005
Helix,2025-05-12,18,4231.660000000001
"Curb Mobility, LCC",2025-05-26,18,114723.24000000005
"Creative Mobile Technologies, LLC",2025-01-28,18,42338.97999999999
"Creative Mobile Technologies, LLC",2025-04-26,18,35148.58
"Creative Mobile Technologies, LLC",2025-01-16,18,57132.74
"Curb Mobility, LCC",2025-01-15,18,173423.78000000014
"Curb Mobility, LCC",2025-05-02,18,188044.4800000001
"Creative Mobile Technologies, LLC",2025-06-16,18,36408.579999999994
"Curb Mobility, LCC",2025-03-12,18,191239.19000000024
Helix,2025-03-31,18,1512.06
"Creative Mobile Technologies, LLC",2025-01-05,18,22434.760000000002
Helix,2025-05-27,18,4817.120000000001
Helix,2025-04-28,18,2918.15
"Curb Mobility, LCC",2025-06-12,18,213102.3700000001
"Creative Mobile Technologies, LLC",2025-03-20,18,44296.38
Helix,2025-02-13,18,461.36
Helix,2025-02-07,18,361.84
"Curb Mobility, LCC",2025-01-29,18,169474.30000000008
"Creative Mobile Technologies, LLC",2025-02-11,18,43142.31
Helix,2025-04-07,18,1792.1200000000003
"Creative Mobile Technologies, LLC",2025-04-23,18,45360.83999999999
"Creative Mobile Technologies, LLC",2025-06-14,18,27278.480000000007
"Curb Mobility, LCC",2025-05-24,18,117302.62000000002
"Curb Mobility, LCC",2025-06-30,18,151285.18000000008
"Curb Mobility, LCC",2025-06-07,18,154933.10000000006
"Creative Mobile Technologies, LLC",2025-03-08,18,36776.450000000004
"Curb Mobility, LCC",2025-06-19,18,162132.99000000017
"Curb Mobility, LCC",2025-04-25,18,205689.4300000001
"Creative Mobile Technologies, LLC",2025-02-20,18,47618.45000000001
"Creative Mobile Technologies, LLC",2025-01-25,18,34605.259999999995
"Curb Mobility, LCC",2025-06-18,18,192709.5400000001
"Creative Mobile Technologies, LLC",2025-04-25,18,46120.31000000001
"Creative Mobile Technologies, LLC",2025-06-26,18,47441.51000000001
"Curb Mobility, LCC",2025-04-20,18,112758.18000000005
"Creative Mobile Technologies, LLC",2025-03-01,18,39697.55
"Curb Mobility, LCC",2025-05-22,18,204692.36999999997
"Curb Mobility, LCC",2025-03-09,18,111588.98000000004
"Creative Mobile Technologies, LLC",2025-02-15,18,31149.429999999997
Helix,2025-04-29,18,3148.4
"Creative Mobile Technologies, LLC",2025-06-08,18,33699.450000000004
"Curb Mobility, LCC",2025-01-09,18,171824.3500000001
"Creative Mobile Technologies, LLC",2025-02-02,18,28065.86
"Creative Mobile Technologies, LLC",2025-06-09,18,40199.280000000006
"Curb Mobility, LCC",2025-04-16,18,198720.17
Helix,2025-04-15,18,2236.75
"Creative Mobile Technologies, LLC",2025-04-20,18,24835.920000000006
"Curb Mobility, LCC",2025-01-13,18,138477.20000000007
"Creative Mobile Technologies, LLC",2025-02-01,18,39107.22
Helix,2025-06-05,18,7319.35
"Curb Mobility, LCC",2025-01-05,18,110196.84000000004
"Curb Mobility, LCC",2025-05-09,18,187437.33000000007
"Creative Mobile Technologies, LLC",2025-06-20,18,42273.7
"Creative Mobile Technologies, LLC",2025-04-06,18,28534.870000000003
"Curb Mobility, LCC",2025-04-13,18,119247.62000000005
Helix,2025-06-07,18,4712.73
"Creative Mobile Technologies, LLC",2025-02-28,18,48594.31
"Creative Mobile Technologies, LLC",2025-04-15,18,40100.22
"Creative Mobile Technologies, LLC",2025-02-08,18,33951.11
Helix,2025-05-08,18,5436.469999999999
"Creative Mobile Technologies, LLC",2025-05-07,18,52762.23000000001
Helix,2025-03-11,18,1396.4799999999998
"Curb Mobility, LCC",2025-03-23,18,127229.41000000006
"Creative Mobile Technologies, LLC",2025-05-11,18,33826.35999999999
"Creative Mobile Technologies, LLC",2025-04-28,18,38412.9
"Curb Mobility, LCC",2025-05-05,18,181219.33000000002
"Curb Mobility, LCC",2025-01-02,18,130774.47
"Creative Mobile Technologies, LLC",2025-02-03,18,34273.64
"Creative Mobile Technologies, LLC",2025-04-18,18,34896.18
"Curb Mobility, LCC",2025-05-17,18,160938.26000000013
"Creative Mobile Technologies, LLC",2025-05-09,18,53862.270000000004
Helix,2025-06-17,18,4698.969999999999
"Curb Mobility, LCC",2025-05-15,18,221627.26000000007
"Creative Mobile Technologies, LLC",2025-01-31,18,45018.259999999995
"Curb Mobility, LCC",2025-04-05,18,158880.31000000006
"Curb Mobility, LCC",2025-04-07,18,168234.8500000001
Helix,2025-04-14,18,1710.69
"Curb Mobility, LCC",2025-06-14,18,119217.01000000004
Helix,2025-01-27,18,271.53999999999996
"Creative Mobile Technologies, LLC",2025-05-24,18,26918.50000000001
"Creative Mobile Technologies, LLC",2025-06-21,18,32666.460000000003
"Creative Mobile Technologies, LLC",2025-01-18,18,26897.06
Helix,2025-06-24,18,5658.170000000001
"Creative Mobile Technologies, LLC",2025-02-26,18,44836.91
"Creative Mobile Technologies, LLC",2025-05-31,18,32365.34999999999
Helix,2025-04-18,18,2126.17
